UF,Cidade,CEP Inicial,CEP Final,Tipo,Prazo
SP,Pirangi,15820000,15820999,Interior,5
PR,Sao Pedro Do Ivai,86945000,86949999,Redespacho,6
GO,Bonfinopolis,75195000,75195999,Redespacho,7
SP,Motuca,14835000,14835999,Redespacho,6
SC,Ouro Verde,89923000,89923999,Interior,5
GO,Varjao,75355000,75359999,Redespacho,7
PB,Soledade,58155000,58155000,Redespacho,4
GO,Flores De Goias,73890000,73899999,Redespacho,7
SC,Canoinhas,89460000,89460999,Redespacho,8
MG,Cristina,37476000,37477999,Redespacho,6
MG,Alterosa,37145000,37145999,Redespacho,6
MG,Sao Sebastiao Do Rio Verde,37467000,37467999,Redespacho,6
SC,Monte Castelo,89380000,89380999,Redespacho,7
MG,Santana Do Jacare,37278000,37279999,Redespacho,5
MG,Aiuruoca,37450000,37451999,Redespacho,6
MG,Serranos,37452000,37453999,Redespacho,6
MG,Alagoa,37458000,37459999,Redespacho,6
MG,Bom Jesus Da Penha,37948000,37949999,Interior,4
BA,Santa Brigida,48570000,48570999,Redespacho,8
BA,Boninal,46740000,46740999,Redespacho,8
GO,Apore,75825000,75825999,Redespacho,7
SC,Xavantina,89780000,89780999,Redespacho,8
SC,Barra Bonita,89909000,89909999,Redespacho,8
BA,Igapora,46490000,46490999,Redespacho,8
BA,Sento Se,47350000,47350999,Redespacho,8
SC,Lindoia Do Sul,89735000,89735999,Redespacho,7
SP,Estrela Doeste,15650000,15650999,Interior,6
PR,Nova Santa Barbara,86250000,86250999,Redespacho,5
SP,Campos Novos Paulista,19960000,19969999,Redespacho,5
SP,Santopolis Do Aguapei,16240000,16240999,Interior,5
SP,Igarapava,14540000,14549999,Redespacho,5
SP,Itabera,18440000,18459999,Redespacho,5
SP,Tambau,13710000,13714999,Redespacho,5
PR,Pitangueiras,86613000,86613999,Redespacho,4
MG,Sardoa,39728000,39729999,Redespacho,7
SP,Itapirapua Paulista,18385000,18399999,Redespacho,5
MG,Coroaci,39710000,39714999,Redespacho,6
SC,Paulo Lopes,88490000,88490999,Redespacho,5
MT,Ribeiraozinho,78613000,78613000,Redespacho,11
PE,Pombos,55630000,55635999,Redespacho,6
PE,Paranatama,55355000,55355000,Redespacho,9
PE,Sanharo,55250000,55250000,Redespacho,6
PE,Primavera,55510000,55514999,Redespacho,6
PE,Gameleira,55530000,55534999,Redespacho,6
PE,Cachoeirinha,55380000,55380000,Redespacho,6
PE,Flores,56850000,56869999,Redespacho,9
MT,Ipiranga Do Norte,78578970,78578970,Redespacho,9
SC,Papanduva,89370000,89370999,Redespacho,7
SC,Itaiopolis,89340000,89340999,Redespacho,8
MG,Ribeirao Vermelho,37264000,37266999,Redespacho,5
SC,Canoinhas,89465000,89465999,Redespacho,8
MG,Cruzilia,37445000,37446999,Redespacho,5
SP,Tarabai,19210000,19210999,Interior,4
SC,Caxambu Do Sul,89880000,89880999,Interior,9
GO,Teresina De Goias,73795000,73799999,Redespacho,7
PE,Santa Cruz,56215000,56219999,Redespacho,9
PR,Angulo,86755000,86759999,Redespacho,8
PB,Montadas,58145000,58145000,Redespacho,4
PR,Floresta,87120000,87129999,Redespacho,6
MG,Alpercata,35138000,35139999,Redespacho,5
MT,Salto Do Ceu,78270000,78274999,Redespacho,10
BA,Rio Do Pires,46550000,46550999,Redespacho,8
BA,Itororo,45710000,45710000,Redespacho,9
BA,Almadina,45640000,45640000,Redespacho,9
BA,Morpara,47580000,47580000,Redespacho,9
PR,Ipora,87560000,87564999,Redespacho,4
BA,Macurure,48650000,48650999,Redespacho,8
MG,Sao Roque De Minas,37927000,37929999,Redespacho,6
PR,Reboucas,84550000,84559999,Redespacho,5
PR,Mercedes,85998000,85999999,Redespacho,4
BA,Matina,46480000,46489999,Interior,7
MT,Novo Sao Joaquim,78625000,78627999,Redespacho,9
RN,Taipu,59565000,59569999,Redespacho,6
MT,Canabrava Do Norte,78658000,78658000,Redespacho,11
SC,Ibicare,89640000,89640999,Redespacho,7
RN,Riacho De Santana,59987000,59987999,Redespacho,8
RN,Almino Afonso,59760000,59760999,Redespacho,7
BA,Nova Redencao,46835000,46835999,Redespacho,7
SC,Chapadao Do Lageado,88407000,88407000,Interior,6
SC,Vitor Meireles,89148000,89148999,Interior,6
MT,Santa Cruz Do Xingu,78664000,78664000,Redespacho,13
MT,Santa Terezinha,78650000,78650000,Redespacho,13
BA,Adustina,48435000,48435999,Redespacho,7
GO,Pilar De Goias,76372000,76372999,Redespacho,7
RN,Ipueira,59315000,59315999,Redespacho,7
GO,Mutunopolis,76540000,76540999,Redespacho,7
BA,Palmeiras,46930000,46930999,Redespacho,8
BA,Saude,44740000,44740999,Redespacho,8
BA,Maiquinique,45770000,45770999,Redespacho,8
SC,Jabora,89677000,89677999,Redespacho,8
GO,Vila Boa,73825000,73829999,Redespacho,7
SC,Salto Veloso,89595000,89595999,Redespacho,7
BA,Ponto Novo,44755000,44755999,Redespacho,7
PR,Perola,87540000,87544999,Redespacho,6
GO,Mundo Novo,76530000,76530999,Redespacho,7
RN,Severiano Melo,59856000,59856999,Redespacho,8
PR,Leopolis,86330000,86330999,Redespacho,5
SP,Bom Sucesso De Itarare,18475000,18479999,Redespacho,5
SP,Guara,14580000,14599999,Interior,4
SC,Witmarsum,89157000,89157999,Interior,6
MG,Jequitinhonha,39960000,39960999,Redespacho,7
GO,Tres Ranchos,75720000,75729999,Redespacho,7
PR,Catanduvas,85470000,85477999,Redespacho,6
PR,Santa Helena,85892000,85895999,Redespacho,5
MG,Sao Roque De Minas,35927000,35929999,Redespacho,6
AL,Olivenca,57550000,57550999,Interior,7
SP,Alfredo Marcondes,19180000,19180999,Interior,5
PR,Ouro Verde Do Oeste,85933000,85934999,Redespacho,5
SP,Jardinopolis,14680000,14680999,Redespacho,5
PE,Cha Grande,55636000,55636000,Redespacho,6
PE,Sao Benedito Do Sul,55410000,55414999,Redespacho,6
AL,Belem,57630000,57630999,Interior,7
RO,Rio Crespo,76863000,76863999,Interior,8
AL,Sao Bras,57380000,57380999,Interior,7
MG,Pocrane,36960000,36960999,Redespacho,6
CE,Alcantaras,62120000,62129999,Redespacho,8
CE,Nova Russas,62200000,62209999,Redespacho,7
CE,Hidrolandia,62270000,62279999,Redespacho,8
CE,Catunda,62297000,62299999,Redespacho,8
MG,Sao Jose Do Jacuri,39707000,39707999,Redespacho,6
MG,Lassance,39250000,39259999,Redespacho,6
MG,Santa Margarida,36913000,36917999,Redespacho,6
MG,Jose Raydan,39775000,39779999,Redespacho,6
CE,Itapaje,62600000,62609999,Redespacho,7
CE,Paraipaba,62685000,62689999,Redespacho,7
MG,Sao Sebastiao Do Maranhao,39795000,39795999,Redespacho,6
CE,Baturite,62760000,62761999,Redespacho,3
MG,Pequeri,36610000,36610999,Redespacho,6
CE,Assare,63140000,63144999,Redespacho,8
CE,Caririacu,63220000,63229999,Redespacho,8
PE,Tuparetama,56760000,56779999,Redespacho,9
PE,Quixaba,56828000,56829999,Redespacho,9
PE,Parnamirim,56163000,56169999,Redespacho,9
MT,Barao De Melgaco,78190000,78194999,Interior,8
MT,Nova Bandeirantes,78565000,78565000,Redespacho,9
MT,Santa Rita Do Trivelato,78445000,78449999,Redespacho,9
CE,Brejo Santo,63260000,63269999,Redespacho,8
CE,Porteiras,63270000,63274999,Redespacho,8
CE,Oros,63520000,63529999,Redespacho,4
CE,Carius,63530000,63539999,Redespacho,5
MG,Franciscopolis,39695000,39699999,Redespacho,6
MG,Rio Preto,36130000,36131999,Redespacho,6
CE,Piquet Carneiro,63605000,63609999,Redespacho,5
MG,Miradouro,36893000,36894999,Redespacho,6
MG,Pedra Bonita,35364000,35364999,Redespacho,6
CE,Solonopole,63620000,63629999,Redespacho,5
CE,Quiterianopolis,63650000,63659999,Redespacho,7
CE,Madalena,63860000,63869999,Redespacho,8
BA,Barro Alto,44895000,44899999,Redespacho,6
MG,Couto De Magalhaes De Minas,39188000,39189999,Redespacho,6
MG,Divinesia,36546000,36549999,Redespacho,6
BA,Sitio Do Quinto,48565000,48565000,Redespacho,8
BA,Serrolandia,44710000,44710999,Redespacho,8
RJ,Sao Jose De Uba,28455000,28455999,Redespacho,6
RJ,Italva,28250000,28250999,Redespacho,6
BA,Aiquara,45220000,45220000,Redespacho,9
MG,Sobralia,35144000,35145999,Redespacho,6
MG,Santa Barbara Do Tugurio,36215000,36219999,Redespacho,6
MG,Serra Azul De Minas,39165000,39169999,Redespacho,6
MG,Guidoval,36515000,36519999,Redespacho,6
MG,Joaquim Felicio,39240000,39242999,Redespacho,5
MG,Rodeiro,36510000,36511999,Redespacho,6
MG,Aricanduva,39678000,39679999,Redespacho,6
MG,Alvarenga,35249000,35249999,Redespacho,6
MG,Dona Euzebia,36784000,36784999,Redespacho,6
MG,Goiana,36152000,36154999,Redespacho,6
MG,Itacambira,39594000,39594999,Redespacho,6
MG,Estrela Do Indaia,35613000,35616999,Redespacho,6
BA,Ubata,45550000,45550999,Redespacho,6
RJ,Conceicao De Macabu,28740000,28740999,Redespacho,7
MG,Conceicao Da Barra De Minas,36360000,36369999,Redespacho,5
MG,Coronel Xavier Chaves,36330000,36334999,Redespacho,5
MG,Desterro Do Melo,36210000,36211999,Redespacho,5
MG,Lagoa Dourada,36345000,36345999,Redespacho,5
MG,Piedade Do Rio Grande,36227000,36229999,Redespacho,6
MG,Cipotanea,36265000,36269999,Redespacho,6
MG,Santo Antonio Do Grama,35388000,35389999,Redespacho,6
MG,Sao Pedro Dos Ferros,35360000,35360999,Redespacho,5
MG,Materlandia,39755000,39764999,Redespacho,5
MG,Sao Pedro Do Suacui,39784000,39784999,Redespacho,6
MG,Dores Do Turvo,36513000,36514999,Redespacho,6
MG,Presidente Bernardes,36475000,36479999,Redespacho,6
MG,Sao Goncalo Do Rio Preto,39185000,39187999,Redespacho,6
MG,Serra Da Saudade,35617000,35619999,Redespacho,6
MG,Coluna,39770000,39770999,Redespacho,5
MG,Palma,36750000,36759999,Redespacho,6
MG,Chiador,36630000,36639999,Redespacho,6
MG,Santa Rita De Jacutinga,36135000,36139999,Redespacho,6
CE,Aiuaba,63575000,63579999,Redespacho,5
MG,Abadia Dos Dourados,38540000,38540999,Redespacho,7
MG,Coronel Murta,39635000,39639999,Redespacho,7
MG,Sao Joao Do Pacui,39365000,39369999,Redespacho,7
MG,Guimarania,38730000,38730999,Redespacho,7
MG,Catuti,39526000,39526999,Redespacho,7
MG,Rio Do Prado,39940000,39940999,Redespacho,7
MG,Indaiabira,39536000,39537999,Redespacho,7
MG,Delta,38108000,38108999,Redespacho,7
BA,Fatima,48415000,48415999,Redespacho,9
SP,Itajobi,15840000,15843999,Interior,5
SP,Nova Luzitania,15340000,15340999,Interior,5
SP,Iracemapolis,13495000,13499999,Redespacho,5
MG,Maravilhas,35666000,35666999,Redespacho,6
MG,Dom Silverio,35440000,35440999,Redespacho,5
MG,Leandro Ferreira,35657000,35659999,Redespacho,6
GO,Itaruma,75810000,75810999,Redespacho,7
BA,Filadelfia,44775000,44775999,Redespacho,8
BA,Mirangaba,44745000,44745000,Redespacho,9
MG,Soledade De Minas,37478000,37479999,Redespacho,5
SP,Morro Agudo,14640000,14640999,Redespacho,5
MT,Gaucha Do Norte,78875000,78879999,Redespacho,9
MT,Bom Jesus Do Araguaia,78678000,78679999,Redespacho,7
MT,Sao Felix Do Araguaia,78670000,78670000,Redespacho,13
SP,Guariba,14840000,14849999,Redespacho,4
SP,Iporanga,18330000,18359999,Redespacho,5
SP,Floreal,15320000,15320999,Interior,5
GO,Aracu,75410000,75410999,Redespacho,7
SP,Auriflama,15350000,15350999,Interior,6
SP,Sandovalina,19250000,19250999,Interior,5
GO,Nova Crixas,76520000,76520999,Redespacho,7
GO,Ouro Verde De Goias,75165000,75165999,Redespacho,7
SP,Cafelandia,16500001,16529999,Redespacho,5
SP,Pedregulho,14470000,14489999,Redespacho,5
SP,Vista Alegre Do Alto,15920000,15929999,Redespacho,5
PB,Cuite De Mamanguape,58289000,58290999,Interior,5
RN,Sao Pedro,59480000,59480999,Redespacho,6
SP,Areias,12820000,12829999,Redespacho,5
PB,Baia Da Traicao,58295000,58296999,Interior,5
SP,Taguai,18890000,18890999,Redespacho,5
SP,Buri,18290000,18299999,Redespacho,5
BA,Antonio Goncalves,44780000,44780999,Redespacho,8
PI,Simplicio Mendes,64700000,64700999,Redespacho,8
BA,Caldeirao Grande,44750000,44750000,Redespacho,9
GO,Lagoa Santa,75819000,75819999,Redespacho,7
GO,Colinas Do Sul,73740000,73749999,Redespacho,7
PB,Santa Cecilia,58463000,58463000,Redespacho,5
SP,Cajuru,14240000,14240999,Redespacho,5
PR,Cruzeiro Do Sul,87650000,87659999,Redespacho,8
GO,Montividiu Do Norte,76465000,76465999,Redespacho,7
BA,Tabocas Do Brejo Velho,47760000,47760000,Redespacho,10
MG,Virginia,37465000,37465999,Redespacho,6
MG,Silvianopolis,37589000,37589999,Redespacho,6
RJ,Sao Fidelis,28400000,28400999,Redespacho,6
RJ,Bom Jesus Do Itabapoana,28360000,28360999,Redespacho,7
BA,Tremedal,45170000,45176999,Redespacho,8
BA,Belo Campo,45160000,45169999,Redespacho,8
BA,Jitauna,45225000,45225999,Redespacho,6
RJ,Miracema,28460000,28469999,Redespacho,6
RJ,Natividade,28380000,28380999,Redespacho,7
MG,Perdigao,35545000,35546999,Redespacho,6
GO,Hidrolina,76375000,76375999,Redespacho,7
GO,Goiandira,75740000,75740999,Redespacho,7
RN,Janduis,59690000,59690999,Redespacho,7
BA,Varzea Do Poco,44715000,44715999,Redespacho,7
AP,Amapa,68950000,68950000,Redespacho,7
MS,Bodoquena,79390000,79390971,Interior,6
MG,Aguas Formosas,39880000,39884999,Redespacho,7
MT,Nortelandia,78430000,78434999,Redespacho,8
BA,Coaraci,45638000,45638999,Redespacho,7
GO,Portelandia,75843000,75844999,Redespacho,7
MG,Itumirim,37210000,37214999,Redespacho,6
MG,Andrelandia,37300000,37304999,Redespacho,6
GO,Novo Planalto,76580000,76580999,Redespacho,7
SC,Aurora,89186000,89186999,Interior,5
BA,Brotas De Macaubas,47560000,47560999,Redespacho,8
PB,Cacimba De Dentro,58230000,58230000,Redespacho,5
BA,Uibai,44950000,44950999,Redespacho,8
GO,Cezarina,76195000,76199999,Redespacho,5
SC,Bom Jesus Do Oeste,89873000,89873999,Interior,9
RN,Espirito Santo,59180000,59180999,Redespacho,6
SP,Taiuva,14720000,14720999,Redespacho,5
SC,Nova Erechim,89865000,89865999,Interior,5
PR,Novo Itacolomi,86895000,86895999,Redespacho,4
PR,Lindoeste,85826000,85826000,Redespacho,5
PB,Sossego,58177000,58177000,Redespacho,5
SC,Coronel Martins,89837000,89837999,Redespacho,9
PR,Tamboara,87760000,87769999,Redespacho,8
BA,Cristopolis,47950000,47950999,Redespacho,6
MA,Serrano Do Maranhao,65269000,65269999,Redespacho,8
MA,Governador Luiz Rocha,65795000,65799999,Redespacho,7
SC,Treze De Maio,88710000,88710999,Redespacho,7
MA,Sao Raimundo Do Doca Bezerra,65753000,65754999,Redespacho,8
SP,Taquaral,14765000,14765999,Redespacho,5
SP,Santa Ernestina,15970000,15970999,Redespacho,6
PR,Barbosa Ferraz,86960000,86969999,Redespacho,6
SP,Cassia Dos Coqueiros,14260000,14260999,Redespacho,5
PB,Salgado De Sao Felix,58370000,58370000,Redespacho,7
MA,Brejo De Areia,65315000,65319999,Redespacho,8
PB,Mulungu,58354000,58354000,Redespacho,7
PR,Sao Tome,87220000,87224999,Redespacho,8
SC,Treviso,88862000,88862999,Redespacho,7
SE,Pedra Mole,49512000,49512999,Redespacho,6
PR,Lunardelli,86935000,86937999,Redespacho,6
MG,Joanesia,35194000,35194999,Redespacho,6
RN,Pedro Velho,59196000,59196999,Redespacho,6
SP,Ribeirao Bonito,13580000,13589999,Redespacho,6
MG,Vargem Alegre,35199000,35199999,Redespacho,6
PB,Alagoinha,58390000,58390000,Redespacho,7
SC,Pedras Grandes,88720000,88720999,Redespacho,7
PB,Cuitegi,58208000,58209999,Redespacho,7
PB,Sao Mamede,58625000,58625000,Redespacho,8
MA,Olinda Nova Do Maranhao,65223000,65224999,Redespacho,6
MA,Sao Roberto,65758000,65759999,Redespacho,8
MA,Igarape Do Meio,65345000,65349999,Redespacho,7
MA,Sao Jose Dos Basilios,65762000,65762999,Redespacho,8
MA,Governador Eugenio Barros,65780000,65782999,Redespacho,7
MA,Jatoba,65693000,65694999,Redespacho,8
MA,Cajari,65210000,65212999,Redespacho,7
SE,Araua,49220000,49220999,Redespacho,6
PB,Mogeiro,58375000,58375000,Redespacho,5
MA,Conceicao Do Lagoacu,65340000,65344999,Redespacho,7
MA,Palmeirandia,65238000,65244999,Redespacho,7
MA,Cachoeira Grande,65165000,65169999,Redespacho,8
MA,Morros,65160000,65164999,Redespacho,5
SP,Jaborandi,14775000,14775999,Redespacho,5
PB,Lastro,58820000,58820000,Redespacho,9
PB,Sao Jose De Caiana,58784000,58784000,Redespacho,12
PB,Diamante,58994000,58994000,Redespacho,8
GO,Mairipotaba,75630000,75630999,Redespacho,7
MA,Sao Francisco Do Maranhao,65650000,65659999,Redespacho,8
MG,Martins Soares,36972000,36973999,Redespacho,8
MA,Central Do Maranhao,65267000,65267999,Redespacho,7
GO,Santa Rosa De Goias,75455000,75455999,Redespacho,7
SP,Caiua,19450000,19450999,Interior,5
SC,Tigrinhos,89875000,89875999,Interior,9
MG,Sao Domingos Das Dores,35335000,35335999,Redespacho,7
PB,Matureia,58737000,58737000,Redespacho,9
PB,Bom Sucesso,58887000,58887999,Redespacho,11
PB,Igaracy,58775000,58775000,Redespacho,9
SP,Salmourao,17720000,17720999,Redespacho,5
PB,Emas,58763000,58763000,Redespacho,9
RJ,Petropolis,25745699,25745699,Capital,3
BA,Salvador,40000000,40099999,Capital,3
PB,Olho Dagua,58760000,58760000,Redespacho,8
PB,Brejo Do Cruz,58890000,58892999,Redespacho,9
PB,Mae Dagua,58740000,58740000,Redespacho,8
RN,Montanhas,59198000,59198999,Redespacho,6
PB,Piloezinhos,58210000,58210000,Redespacho,7
MA,Bacurituba,65233000,65234999,Redespacho,7
MA,Sao Felix De Balsas,65890000,65894999,Redespacho,8
MG,Acucena,35147000,35147999,Redespacho,6
PB,Monte Horebe,58950000,58950000,Redespacho,11
PB,Catingueira,58715000,58715000,Redespacho,8
PB,Riacho Dos Cavalos,58870000,58870000,Redespacho,11
SP,Borebi,18675000,18679999,Interior,5
RN,Serra Caiada,59245000,59245999,Redespacho,6
PB,Curral Velho,58990000,58990000,Redespacho,11
PB,Mato Grosso,58832000,58832999,Redespacho,11
PB,Manaira,58995000,58995000,Redespacho,11
PB,Vieiropolis,58822000,58822000,Redespacho,11
PB,Ibiara,58980000,58980000,Redespacho,8
SP,Arealva,17160000,17160999,Redespacho,5
SP,Itaju,17260001,17269999,Redespacho,6
SP,Pirajui,16600000,16600999,Redespacho,5
SP,Piracicaba,13402607,13402609,Capital,3
SP,Rinopolis,17740000,17759999,Redespacho,5
RN,Barcelona,59410000,59410999,Redespacho,6
RN,Ruy Barbosa,59420000,59420999,Redespacho,6
RN,Sao Jose Do Campestre,59275000,59275999,Redespacho,6
SC,Romelandia,89908000,89908999,Interior,9
PR,Santo Antonio Do Caiua,87730000,87739999,Redespacho,7
RN,Jardim De Angicos,59544000,59544999,Redespacho,6
PR,Abatia,86460000,86460999,Redespacho,5
PB,Caicara,58253000,58253000,Redespacho,7
GO,Edealina,75945000,75945999,Redespacho,7
BA,Cabaceiras Do Paraguacu,44345000,44345999,Redespacho,6
BA,Taperoa,45430000,45430999,Redespacho,6
PA,Sao Joao Da Ponta,68774000,68774999,Interior,6
BA,Nilo Pecanha,45440000,45440999,Redespacho,6
RN,Monte Das Gameleiras,59217000,59217999,Redespacho,6
PB,Piloes,58393000,58393000,Redespacho,7
SP,Monte Azul Paulista,14730000,14730999,Redespacho,5
PB,Nova Floresta,58178000,58178000,Redespacho,6
PB,Serraria,58395000,58395999,Redespacho,7
SC,Zortea,89633000,89633999,Redespacho,8
PB,Frei Martinho,58195000,58195000,Redespacho,6
PR,Iretama,87280000,87289999,Redespacho,8
PI,Nossa Senhora De Nazare,64288000,64288999,Redespacho,7
PB,Bernardino Batista,58922000,58922000,Redespacho,12
SP,Boa Esperanca Do Sul,14930000,14934999,Interior,5
SP,Aguas Da Prata,13890000,13899999,Interior,5
GO,Aloandia,75615000,75619999,Redespacho,7
AM,Manaus,69000000,69047004,Capital,3
AM,Manaus,69047006,69099999,Capital,3
SP,Sao Paulo,4098902,4399999,Capital,3
SP,Sao Paulo,4007000,4098901,Capital,3
SC,Santa Helena,89915000,89915999,Interior,9
PR,Itambe,87175000,87179999,Redespacho,7
PR,Ourizona,87170000,87174999,Redespacho,7
PR,Amapora,87850000,87859999,Redespacho,7
PR,Barra Do Jacare,86385000,86385999,Redespacho,5
MG,Frei Gaspar,39840000,39847999,Redespacho,6
PB,Borborema,58394000,58394000,Redespacho,7
PR,Jardim Olinda,87690000,87699999,Redespacho,8
PB,Congo,58535000,58535000,Redespacho,6
SP,Casa Branca,13700000,13700999,Redespacho,5
PI,Boa Hora,64108000,64108999,Redespacho,7
RN,Pedra Grande,59588000,59588999,Redespacho,6
SP,Oscar Bressane,19770000,19770999,Interior,5
SP,Lutecia,19750000,19750999,Interior,5
RN,Lajes Pintadas,59235000,59235999,Redespacho,6
RJ,Petropolis,25745700,25745730,Interior,3
RN,Japi,59213000,59213999,Redespacho,6
PR,Conselheiro Mairinck,86480000,86480999,Redespacho,4
MG,Pote,39827000,39827999,Redespacho,7
PA,Belem,66000000,66909999,Capital,3
SP,Sao Paulo,1520000,1599999,Capital,3
SP,Sao Paulo,4700000,4799999,Capital,3
SP,Sao Paulo,2290000,2323730,Capital,3
SP,Sao Paulo,3900000,3999999,Interior,3
SP,Sao Paulo,3000000,3000999,Capital,3
SP,Sao Paulo,3500000,3599999,Capital,3
SP,Sao Paulo,3799001,3799999,Capital,3
SP,Sao Paulo,2367350,2499000,Capital,3
SP,Sao Paulo,2600000,2678999,Capital,3
SP,Sao Paulo,1000000,1219999,Capital,3
SP,Sao Paulo,1500000,1519999,Capital,3
SP,Sao Paulo,2679000,2681000,Interior,3
SP,Sao Paulo,2900000,2999999,Capital,3
SP,Sao Paulo,3055001,3499999,Capital,3
SP,Sao Paulo,2237000,2238390,Interior,3
SP,Sao Paulo,2340000,2362220,Capital,3
SP,Sao Paulo,4500000,4699999,Capital,3
SP,Sao Paulo,2325510,2325705,Capital,3
SP,Sao Paulo,3828181,3899999,Capital,3
SP,Sao Paulo,2238391,2279150,Capital,3
SP,Sao Paulo,3001000,3055000,Capital,3
SP,Sao Paulo,1220000,1299999,Capital,3
SP,Sao Paulo,4000000,4006999,Capital,3
SP,Sao Paulo,3600000,3799000,Capital,3
SP,Sao Paulo,3800000,3827999,Capital,3
AM,Manaus,69047005,69047005,Capital,3
DF,Brasilia,70700000,70899999,Capital,3
SP,Piracicaba,13402610,13402619,Redespacho,3
DF,Brasilia,70400000,70629999,Capital,3
DF,Brasilia,71000000,71299999,Capital,3
DF,Brasilia,71300000,71399999,Capital,3
DF,Brasilia,70000000,70039999,Capital,3
DF,Brasilia,71600000,71689999,Capital,3
DF,Brasilia,71700000,71799999,Capital,3
DF,Brasilia,71800000,71859998,Interior,3
SP,Sao Paulo,2279151,2289900,Interior,3
SP,Sao Paulo,2324000,2325130,Interior,3
SP,Sao Paulo,2700000,2799999,Capital,3
SP,Sao Paulo,2000000,2159999,Capital,3
SP,Sao Paulo,2160000,2169050,Capital,3
SP,Sao Paulo,2169051,2236999,Capital,3
SP,Sao Paulo,2326000,2327200,Interior,3
SP,Sao Paulo,2328001,2336110,Capital,3
SP,Sao Paulo,2337000,2339100,Interior,3
SP,Sao Paulo,8200000,8299999,Capital,3
SP,Sao Paulo,8000000,8071040,Capital,3
SP,Sao Paulo,8072311,8081490,Capital,3
SP,Sao Paulo,8300000,8499999,Interior,3
SP,Sao Paulo,4909020,4967010,Interior,3
SP,Sao Paulo,5750000,5769999,Capital,3
SP,Piracicaba,13402620,13402689,Capital,3
SP,Sao Paulo,8071041,8072310,Interior,3
